user_id,book_id,rating,timestamp
20,610,4.0,1716656465
20,617,2.0,1720155424
20,620,5.0,1723013613
20,628,2.0,1734118209
20,632,4.0,1721952576
20,686,2.0,1726550707
20,689,4.0,1733866360
20,700,5.0,1721074373
20,717,4.0,1723152434
20,731,1.0,1728591192
20,760,1.0,1717535700
20,784,1.0,1741325187
20,797,1.0,1713216356
20,826,2.0,1730364890
20,834,1.0,1738941876
20,857,5.0,1737030844
20,858,3.0,1728699119
20,871,4.0,1712117953
20,876,1.0,1732210535
20,895,1.0,1714820865
20,939,4.0,1724655757
20,947,4.0,1723609247
20,967,5.0,1736289597
20,981,3.0,1720338288
21,22,1.0,1722087662
21,48,5.0,1741850630
21,65,5.0,1723220839
21,79,5.0,1727903042
21,88,3.0,1723047163
21,94,5.0,1713126609
21,101,1.0,1730464023
21,107,5.0,1736309889
21,114,5.0,1725288721
21,129,5.0,1725135277
21,130,2.0,1726948422
21,135,1.0,1739971571
21,136,1.0,1727393464
21,161,5.0,1733874068
21,165,4.0,1721773616
21,171,1.0,1728798317
21,192,4.0,1716914376
21,246,2.0,1713742790
21,264,1.0,1741267687
21,279,5.0,1723832494
21,292,5.0,1715584188
21,351,5.0,1737445014
21,365,1.0,1733204294
21,404,4.0,1719946926
21,409,4.0,1719045587
21,415,5.0,1731907491
21,470,3.0,1731359217
21,472,1.0,1735068968
21,489,1.0,1714728874
21,503,2.0,1728764919
21,524,5.0,1730627649
21,541,5.0,1713414665
21,542,5.0,1732117969
21,546,5.0,1712812799
21,548,5.0,1726895277
21,564,1.0,1720854214
21,568,5.0,1716056699
21,570,1.0,1740373979
21,596,5.0,1738411630
21,597,3.0,1731951899
21,623,5.0,1741853872
21,712,1.0,1728976494
21,739,4.0,1740299941
21,741,1.0,1712883878
21,761,3.0,1726827309
21,782,5.0,1738871997
21,792,3.0,1740536009
21,803,5.0,1719657807
21,862,1.0,1732717025
21,896,5.0,1718693814
21,903,5.0,1712277258
21,905,2.0,1743095075
21,922,5.0,1728173651
21,931,4.0,1741035455
21,968,1.0,1729334357
21,989,3.0,1731742145
22,45,2.0,1730123658
22,66,2.0,1741598640
22,72,3.0,1724979980
22,78,3.0,1736788290
22,150,2.0,1737061330
